letter,font,scale_y_letter,scale_y_font,min_x,min_y,max_x,max_y
M,Muna,1.388888889,1.357285039,408,404,591,599
M,MunaBlack,1.388888889,1.357285039,401,404,598,599
M,MunaBold,1.388888889,1.357285039,401,404,598,599
M,MyanmarMN,1.550387597,1.517378862,390,451,610,647
M,MyanmarSangamMN,1.470588235,1.450327477,409,436,590,633
M,MyriadArabic-Regular,2.083333333,2.058044128,399,441,601,639
M,MyriadHebrew-Regular,1.492537313,1.470704313,399,412,601,610
M,MyriadPro-Regular,1.492537313,1.471506347,399,412,601,610
M,Nadeem,1.388888889,1.357285039,408,429,591,624
M,NewPeninimMT,1.388888889,1.357285039,408,403,591,598
M,Noteworthy-Light,1.117318436,1.125474972,418,449,584,651
M,NotoNastaliqUrdu,1.388888889,1.357285039,408,563,591,758
M,NuevaStd-Cond,1.612903226,1.599716912,406,411,587,609
M,OCRAStd,1.290322581,1.290004454,436,400,563,600
M,Optima-Regular,1.428571429,1.423112574,386,432,612,631
M,OratorStd,1.503759398,1.481003851,440,401,558,598
M,OriyaMN,1.550387597,1.517378862,390,438,610,634
M,OriyaSangamMN,1.257861635,1.24021996,409,433,590,630
M,PTMono-Regular,1.438848921,1.412577162,432,427,567,625
M,PTSans-Regular,1.438848921,1.40528931,412,430,587,626
M,PTSerif-Regular,1.438848921,1.395899657,387,446,612,641
M,Palatino-Roman,1.428571429,1.408397709,372,420,627,618
M,Papyrus,1.492537313,1.474158176,392,444,608,643
M,Phosphate-Inline,1.503759398,1.487611505,395,442,603,640
M,PingFangHK-Regular,1.408450704,1.391330364,397,449,602,647
M,PingFangSC-Regular,1.408450704,1.391330364,397,449,602,647
M,PingFangTC-Regular,1.408450704,1.391330364,397,449,602,647
M,PlantagenetCherokee,1.470588235,1.431334656,378,407,622,601
M,PoplarStd,1.342281879,1.335955608,413,402,586,602
M,PrestigeEliteStd-Bd,1.680672269,1.642658376,407,410,591,607
M,Raanana,1.515151515,1.484788007,371,410,624,606
M,RaananaBold,1.481481481,1.443884217,368,408,630,603
M,Roboto-Regular,1.408450704,1.392625746,401,431,598,629
M,Rockwell-Regular,1.342281879,1.328011744,381,395,619,593
M,RosewoodStd-Regular,1.333333333,1.328300786,420,414,599,614
M,STHeitiSC-Medium,1.369863014,1.347612508,388,403,611,600
M,STHeitiTC-Medium,1.369863014,1.347612508,388,403,611,600
M,STIXGeneral-Regular,1.515151515,1.484381136,371,460,624,656
M,STIXIntegralsD-Regular,1.388888889,1.357285039,408,600,591,795
M,STIXIntegralsSm-Regular,1.388888889,1.357285039,408,447,591,642
M,STIXIntegralsUp-Regular,1.388888889,1.357285039,408,447,591,642
M,STIXIntegralsUpD-Regular,1.388888889,1.357285039,408,600,591,795
M,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,408,447,591,642
M,STIXNonUnicode-Regular,1.388888889,1.357285039,408,501,591,696
M,STIXSizeFiveSym-Regular,1.388888889,1.357285039,408,435,591,630
M,STIXSizeFourSym-Regular,1.388888889,1.357285039,408,657,591,852
M,STIXSizeOneSym-Regular,1.388888889,1.357285039,408,520,591,715
M,STIXSizeThreeSym-Regular,1.388888889,1.357285039,408,657,591,852
M,STIXSizeTwoSym-Regular,1.388888889,1.357285039,408,588,591,783
M,STIXVariants-Regular,1.388888889,1.357285039,408,447,591,642
M,STSong,1.57480315,1.529925851,375,421,625,616
M,STSongti-SC-Regular,1.57480315,1.529925851,372,452,626,647
M,Sana,1.388888889,1.357285039,408,406,591,601
M,Sathu,1.324503311,1.298598776,416,421,584,617
M,SavoyeLetPlain,1.515151515,1.471140498,405,407,597,601
M,Seravek,1.503759398,1.471667718,394,440,605,635
M,ShreeDev0714,1.360544218,1.344704084,406,426,593,624
M,SignPainter-HouseScript,1.57480315,1.56017636,403,417,619,616
M,Silom,1.342281879,1.336994856,389,428,611,628
M,SinhalaMN,1.550387597,1.517378862,390,438,610,634
M,SinhalaSangamMN,1.470588235,1.450327477,409,451,590,648
M,Skia-Regular,1.492537313,1.501613838,371,418,628,618
M,SnellRoundhand,1.369863014,1.334622192,380,433,707,628
M,StencilStd,1.342281879,1.327682022,393,401,606,599
M,SukhumvitSet-Medium,1.492537313,1.472849679,406,464,592,662
M,Superclarendon-Regular,1.351351351,1.330767393,369,433,630,630
M,Symbol,1.388888889,1.357285039,408,399,591,594
M,Tahoma,1.379310345,1.35818516,415,439,584,636
M,TamilMN,1.550387597,1.517378862,390,438,610,634
M,TamilSangamMN,1.470588235,1.450327477,409,412,590,609
M,TektonPro-Bold,1.538461538,1.50678574,399,408,598,604
M,TeluguMN,1.550387597,1.517378862,390,438,610,634
M,TeluguSangamMN,1.369863014,1.349660484,409,435,591,633
M,Thonburi,1.324503311,1.297495346,416,444,583,640
M,Times-Roman,1.515151515,1.484788007,371,415,624,611
M,TimesNewRomanPS-BoldMT,1.515151515,1.482880242,366,436,634,632
M,TimesNewRomanPSMT,1.515151515,1.482508729,372,436,625,632
M,TrajanPro-Regular,1.298701299,1.281950371,378,399,634,596
M,Trattatello,1.639344262,1.615598282,371,497,629,694
M,Trebuchet-BoldItalic,1.379310345,1.37166371,389,433,592,631
M,TrebuchetMS,1.379310345,1.375560028,404,433,595,632
M,Verdana,1.379310345,1.35818516,411,439,587,636
M,Waseem,1.388888889,1.357285039,408,425,591,620
M,WaseemLight,1.388888889,1.357285039,408,425,591,620
M,Webdings,1.234567901,1.261447211,374,446,625,651
M,Wingdings-Regular,1.315789474,1.469388249,361,415,652,638
M,Wingdings2,1.298701299,1.618312702,434,392,566,642
M,Wingdings3,1.388888889,1.899762496,363,402,637,676
M,Yantramanav-Regular,1.57480315,1.556239946,401,447,598,645
M,ZapfDingbatsITC,1.388888889,1.357285039,408,415,591,610
M,Zapfino,0.743494424,0.787688138,356,464,667,676
N,ACaslonPro-Regular,1.379310345,1.358742545,398,406,597,603
N,AGaramondPro-Regular,1.470588235,1.452846117,392,413,605,610
N,AdobeArabic-Regular,2.127659574,2.103309865,390,462,609,661
N,AdobeDevanagari-Regular,1.639344262,1.616004432,394,422,604,619
N,AdobeFanHeitiStd-Bold,1.315789474,1.294155249,428,415,570,613
N,AdobeFangsongStd-Regular,1.342281879,1.32935918,414,421,585,620
N,AdobeGothicStd-Bold,1.307189542,1.289151574,427,415,571,613
N,AdobeHebrew-Regular,1.492537313,1.469420142,392,412,605,609
N,AdobeHeitiStd-Regular,1.315789474,1.294155249,428,415,570,613
N,AdobeKaitiStd-Regular,1.342281879,1.328869443,414,421,585,620
N,AdobeMingStd-Light,1.369863014,1.353526288,406,421,592,619
N,AdobeMyungjoStd-Medium,1.388888889,1.369850432,402,424,598,622
N,AdobeNaskh-Medium,2.173913043,2.10559556,389,430,610,625
N,AdobeSongStd-Light,1.57480315,1.551189852,390,443,612,639
N,AlBayan,1.388888889,1.357285039,425,439,574,634
N,AlNile,1.388888889,1.357285039,425,417,574,612
N,AlTarikh,1.388888889,1.357285039,425,380,574,575
N,AmericanTypewriter,1.449275362,1.449054543,394,437,607,636
N,AndaleMono,1.459854015,1.438215154,440,432,560,630
N,Apple-Chancery,1.098901099,1.370502132,395,407,696,657
N,AppleBraille,1.324503311,1.297086098,437,405,561,601
N,AppleColorEmoji,1.324503311,1.297086098,437,433,561,629
N,AppleGothic,1.282051282,1.267837982,420,414,579,613
N,AppleMyungjo,1.388888889,1.360017343,397,422,602,618
N,AppleSDGothicNeo-Regular,1.492537313,1.475586221,427,422,572,620
N,AppleSymbols,1.869158879,1.830990553,426,425,573,621
N,Arial-Black,1.398601399,1.382812535,405,454,595,652
N,ArialHebrew,1.388888889,1.357285039,425,403,574,598
N,ArialHebrewScholar,1.388888889,1.357285039,425,403,574,598
N,ArialMT,1.398601399,1.384324744,421,427,577,625
N,ArialNarrow,1.398601399,1.384324744,434,431,562,629
N,ArialRoundedMTBold,1.351351351,1.359660112,418,431,581,632
N,ArialUnicodeMS,1.398601399,1.384324744,421,450,577,648
N,Athelas-Regular,1.503759398,1.482612102,405,436,594,634
N,Avenir-Black,1.418439716,1.402208199,406,441,593,639
N,AvenirNext-Regular,1.418439716,1.402208199,419,441,580,639
N,AvenirNextCondensed-Regular,1.418439716,1.404325479,443,442,555,640
N,Ayuthaya,1.324503311,1.296293642,437,442,561,638
N,Baghdad,1.388888889,1.357285039,425,429,574,624
N,BanglaMN,1.324503311,1.331138612,418,444,581,644
N,BanglaSangamMN,1.470588235,1.450327477,425,420,574,617
N,Baskerville,1.481481481,1.465791626,395,438,606,636
N,Beirut,1.388888889,1.357285039,420,408,579,603
N,BigCaslon-Medium,1.388888889,1.375987339,389,431,612,629
N,BirchStd,1.342281879,1.342281879,455,400,544,600
N,BlackoakStd,1.342281879,1.33292108,237,400,762,600
N,BodoniOrnamentsITCTT,1.025641026,1.079973518,479,417,528,627
N,BodoniSvtyTwoITCTT-Book,1.428571429,1.402761642,405,436,588,634
N,BodoniSvtyTwoOSITCTT-Book,1.428571429,1.402761642,405,436,588,634
N,BodoniSvtyTwoSCITCTT-Book,1.428571429,1.402761642,405,436,588,634
N,BradleyHandITCTT-Bold,1.769911504,1.743291476,397,467,613,663
N,BrushScriptMT,1.398601399,1.403977306,404,439,600,640
N,BrushScriptStd,1.315789474,1.317108169,402,406,624,606
N,Chalkboard,1.408450704,1.444606263,419,442,577,647
N,ChalkboardSE-Regular,1.408450704,1.445019118,416,464,578,669
N,Chalkduster,1.290322581,1.243826212,425,443,586,635
N,Champagne&Limousines,1.449275362,1.426650747,422,422,578,618
N,ChaparralPro-Regular,1.526717557,1.51260868,404,416,596,615
N,CharlemagneStd-Bold,1.324503311,1.305029995,392,407,609,604
N,Charter-Black,1.492537313,1.467157678,391,447,608,643
N,Cochin,1.503759398,1.493294713,382,439,617,638
N,ComicSansMS,1.257861635,1.274499992,413,447,590,650
N,CooperBlackStd,1.379310345,1.370519828,383,401,615,599
N,Copperplate,1.904761905,1.866773092,389,446,610,642
N,CorsivaHebrew,1.388888889,1.357285039,425,389,574,584
N,Courier,1.709401709,1.704041755,403,431,591,631
N,CourierNewPS-BoldMT,1.694915254,1.664818891,397,441,597,638
N,CourierNewPSMT,1.754385965,1.72378469,403,446,590,643
N,DINAlternate-Bold,1.408450704,1.40062026,425,432,574,631
N,DINCondensed-Bold,1.408450704,1.40062026,450,400,549,599
N,Damascus,1.388888889,1.357285039,425,383,574,578
N,DamascusBold,1.388888889,1.357285039,420,383,579,578
N,DamascusLight,1.388888889,1.357285039,425,383,574,578
N,DamascusMedium,1.388888889,1.357285039,420,383,579,578
N,DamascusSemiBold,1.388888889,1.357285039,420,383,579,578
N,DecoTypeNaskh,1.388888889,1.357285039,425,464,574,659
N,DevanagariMT,1.481481481,1.484788007,396,441,602,641
N,DevanagariSangamMN,1.470588235,1.450327477,425,437,574,634
N,Didot,1.379310345,1.378915942,405,433,593,633
N,DiwanKufi,1.388888889,1.357285039,425,493,574,688
N,DiwanMishafi,1.388888889,1.357285039,425,411,574,606
N,DiwanMishafiGold,1.388888889,1.357285039,425,411,574,606
N,DiwanThuluth,1.388888889,1.357285039,425,441,574,636
N,EuphemiaUCAS,1.315789474,1.292772758,428,443,570,641
N,Farah,1.388888889,1.357285039,425,407,574,602
N,Farisi,1.388888889,1.357285039,425,454,574,649
N,Futura-Medium,1.183431953,1.29743116,414,426,586,646
N,GB18030Bitmap,1.324503311,1.297086098,437,449,561,645
N,GeezaPro,1.388888889,1.357285039,425,426,574,621
N,Geneva,1.324503311,1.298598776,426,433,573,629
N,Georgia,1.428571429,1.419786766,394,434,606,632
N,GiddyupStd,1.176470588,1.357023159,404,363,587,595
N,GillSans,1.470588235,1.437548279,410,436,592,632
N,GujaratiMT,1.481481481,1.484788007,396,438,602,638
N,GujaratiSangamMN,1.19760479,1.180331752,425,426,574,623
N,GurmukhiMN,1.515151515,1.517378862,418,447,581,648
N,GurmukhiSangamMN,1.470588235,1.450327477,425,447,574,644
N,Helvetica,1.398601399,1.378190854,421,409,578,606
N,HelveticaNeue,1.408450704,1.388134014,421,434,579,632
N,Herculanum,1.694915254,1.610751794,367,441,613,632
N,HiraKakuPro-W3,1.315789474,1.298314558,419,415,579,613
N,HiraKakuProN-W3,1.315789474,1.298314558,419,415,579,613
N,HiraKakuStd-W8,1.19760479,1.182450884,411,415,588,611
N,HiraKakuStdN-W8,1.19760479,1.182450884,411,415,588,611
N,HiraMaruPro-W4,1.265822785,1.260407766,423,415,575,614
N,HiraMaruProN-W4,1.265822785,1.260407766,423,415,575,614
N,HiraMinPro-W3,1.379310345,1.363849566,398,414,599,612
N,HiraMinProN-W3,1.379310345,1.363849566,398,414,599,612
N,HiraginoSans-W3,1.315789474,1.298314558,419,415,579,613
N,HiraginoSansGB-W3,1.315789474,1.298314558,419,415,579,613
N,HoboStd,1.19760479,1.186206022,427,404,572,602
N,HoeflerText-Regular,1.408450704,1.394658692,383,408,619,607
N,ITFDevanagari-Book,1.481481481,1.484788007,396,459,602,659
N,ITFDevanagariMarathi-Book,1.481481481,1.484788007,396,459,602,659
N,Impact,1.265822785,1.250172339,442,429,556,626
N,InaiMathi,1.515151515,1.495677989,432,430,567,627
N,IowanOldStyle-Black,1.428571429,1.389171953,377,450,620,645
N,Kailasa,1.388888889,1.357285039,425,419,574,614
N,KannadaMN,1.515151515,1.5168707,418,438,581,638
N,KannadaSangamMN,1.470588235,1.450327477,425,444,574,641
N,Kefa-Regular,1.492537313,1.46354013,406,441,593,638
N,KhmerMN,1.694915254,1.700078846,418,471,581,672
N,KhmerSangamMN,1.449275362,1.428489768,427,463,577,660
N,KohinoorBangla-Regular,1.428571429,1.410059006,427,451,571,648
N,KohinoorDevanagari-Regular,1.428571429,1.410059006,427,451,571,648
N,KohinoorTelugu-Regular,1.428571429,1.410059006,427,451,571,648
N,Kokonor,1.098901099,1.370502132,395,396,696,646
N,KozGoPr6N-Regular,1.315789474,1.298494376,430,416,569,614
N,KozGoPro-Regular,1.315789474,1.298494376,430,416,569,614
N,KozMinPr6N-Regular,1.342281879,1.328869443,414,421,585,620
N,KozMinPro-Regular,1.342281879,1.328869443,414,421,585,620
N,Krungthep,1.342281879,1.336994856,422,434,578,634
N,KufiStandardGK,1.388888889,1.357285039,425,432,574,627
N,LaoMN,1.515151515,1.517378862,418,438,581,639
N,LaoSangamMN,1.470588235,1.450327477,425,448,574,645
N,LetterGothicStd,1.379310345,1.37754756,451,404,551,604
N,LithosPro-Regular,1.315789474,1.37731798,406,396,593,605
N,Lucida Bright Demibold,1.369863014,1.353740375,398,433,596,631
N,Lucida Bright Demibold Italic,1.369863014,1.351518297,376,433,611,630
N,Lucida Bright Italic,1.369863014,1.351297139,377,433,610,631
N,Lucida Bright Regular,1.369863014,1.353377016,403,433,595,631
N,Lucida Sans Demibold,1.388888889,1.357285039,420,434,579,629
N,Lucida Sans Regular,1.388888889,1.357285039,425,433,574,628
N,Lucida Sans Typewriter Bold,1.388888889,1.364795884,432,432,567,629
N,Lucida Sans Typewriter Regular,1.388888889,1.364071561,437,432,562,629
N,LucidaBright,1.369863014,1.353377016,403,433,595,631
N,LucidaGrande,1.388888889,1.357285039,425,435,574,630
N,LucidaSans,1.388888889,1.357285039,425,433,574,628
N,Luminari-Regular,1.369863014,1.218172745,402,441,593,621
N,MalayalamMN,1.515151515,1.517378862,418,456,581,657
N,MalayalamSangamMN,1.470588235,1.450327477,425,420,574,617
N,Marion-Regular,1.481481481,1.481397248,395,407,606,607
N,MarkerFelt-Thin,1.169590643,1.175298302,440,407,566,608
N,Menlo-Regular,1.379310345,1.359633448,420,429,563,626
N,MesquiteStd,1.307189542,1.303533068,463,401,537,601
N,MicrosoftSansSerif,1.398601399,1.384324744,422,429,577,627
N,MinionPro-Regular,1.526717557,1.504111734,394,414,604,612
N,Monaco,1.324503311,1.297086098,437,433,561,629
N,MonotypeGurmukhi,1.388888889,1.357285039,425,422,574,617
N,Montserrat-Regular,1.438848921,1.421263326,417,439,583,637
N,Mshtakan,1.481481481,1.484788007,396,436,602,636
N,MshtakanBold,1.438848921,1.443884217,400,433,598,634
N,MshtakanBoldOblique,1.459854015,1.460703649,386,435,613,635
N,MshtakanOblique,1.492537313,1.503372519,393,438,618,639
N,Muna,1.388888889,1.357285039,425,404,574,599
N,MunaBlack,1.388888889,1.357285039,420,404,579,599
N,MunaBold,1.388888889,1.357285039,420,404,579,599
N,MyanmarMN,1.515151515,1.517378862,418,451,581,652
N,MyanmarSangamMN,1.470588235,1.450327477,425,436,574,633
N,MyriadArabic-Regular,2.083333333,2.058044128,425,441,574,639
N,MyriadHebrew-Regular,1.492537313,1.470704313,425,412,574,610
N,MyriadPro-Regular,1.492537313,1.471506347,425,412,574,610
N,Nadeem,1.388888889,1.357285039,425,429,574,624
N,NewPeninimMT,1.388888889,1.357285039,425,403,574,598
N,Noteworthy-Light,1.176470588,1.125474972,441,452,569,643
N,NotoNastaliqUrdu,1.388888889,1.357285039,425,563,574,758
N,NuevaStd-Cond,1.6,1.599716912,434,411,564,611
N,OCRAStd,1.282051282,1.290004454,436,400,563,601
N,Optima-Regular,1.408450704,1.423112574,414,432,585,635
N,OratorStd,1.503759398,1.481003851,448,401,551,598
N,OriyaMN,1.515151515,1.517378862,418,438,581,639
N,OriyaSangamMN,1.257861635,1.24021996,425,433,575,630
N,PTMono-Regular,1.438848921,1.412577162,434,427,564,625
N,PTSans-Regular,1.379310345,1.40528931,428,427,570,630
N,PTSerif-Regular,1.408450704,1.395899657,406,446,594,645
N,Palatino-Roman,1.408450704,1.408397709,389,420,607,620
N,Papyrus,1.492537313,1.474158176,423,444,577,643
N,Phosphate-Inline,1.503759398,1.487611505,415,442,584,640
N,PingFangHK-Regular,1.408450704,1.391330364,420,449,579,647
N,PingFangSC-Regular,1.408450704,1.391330364,420,449,579,647
N,PingFangTC-Regular,1.408450704,1.391330364,420,449,579,647
N,PlantagenetCherokee,1.459854015,1.431334656,394,407,604,603
N,PoplarStd,1.342281879,1.335955608,441,402,559,602
N,PrestigeEliteStd-Bd,1.680672269,1.642658376,409,410,589,607
N,Raanana,1.481481481,1.484788007,396,410,602,610
N,RaananaBold,1.438848921,1.443884217,400,408,598,609
N,Roboto-Regular,1.408450704,1.392625746,424,431,576,629
N,Rockwell-Regular,1.342281879,1.328011744,397,395,602,593
N,RosewoodStd-Regular,1.333333333,1.328300786,430,414,588,614
N,STHeitiSC-Medium,1.369863014,1.347612508,421,403,577,600
N,STHeitiTC-Medium,1.369863014,1.347612508,421,403,577,600
N,STIXGeneral-Regular,1.481481481,1.484381136,396,460,602,660
N,STIXIntegralsD-Regular,1.388888889,1.357285039,425,600,574,795
N,STIXIntegralsSm-Regular,1.388888889,1.357285039,425,447,574,642
N,STIXIntegralsUp-Regular,1.388888889,1.357285039,425,447,574,642
N,STIXIntegralsUpD-Regular,1.388888889,1.357285039,425,600,574,795
N,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,425,447,574,642
N,STIXNonUnicode-Regular,1.388888889,1.357285039,425,501,574,696
N,STIXSizeFiveSym-Regular,1.388888889,1.357285039,425,435,574,630
N,STIXSizeFourSym-Regular,1.388888889,1.357285039,425,657,574,852
N,STIXSizeOneSym-Regular,1.388888889,1.357285039,425,520,574,715
N,STIXSizeThreeSym-Regular,1.388888889,1.357285039,425,657,574,852
N,STIXSizeTwoSym-Regular,1.388888889,1.357285039,425,588,574,783
N,STIXVariants-Regular,1.388888889,1.357285039,425,447,574,642
N,STSong,1.5625,1.529925851,385,421,602,617
N,STSongti-SC-Regular,1.5625,1.529925851,386,452,604,648
N,Sana,1.388888889,1.357285039,425,406,574,601
N,Sathu,1.324503311,1.298598776,426,421,573,617
N,SavoyeLetPlain,1.526717557,1.471140498,432,408,571,601
N,Seravek,1.503759398,1.471667718,419,440,580,635
N,ShreeDev0714,1.360544218,1.344704084,424,426,575,624
N,SignPainter-HouseScript,1.57480315,1.56017636,424,416,607,614
N,Silom,1.342281879,1.336994856,422,428,578,628
N,SinhalaMN,1.515151515,1.517378862,418,438,581,639
N,SinhalaSangamMN,1.470588235,1.450327477,425,451,574,648
N,Skia-Regular,1.515151515,1.501613838,415,419,583,617
N,SnellRoundhand,1.388888889,1.334622192,385,435,694,628
N,StencilStd,1.342281879,1.327682022,409,401,590,599
N,SukhumvitSet-Medium,1.492537313,1.472849679,425,464,574,662
N,Superclarendon-Regular,1.351351351,1.330767393,391,433,610,630
N,Symbol,1.388888889,1.357285039,425,399,574,594
N,Tahoma,1.379310345,1.35818516,429,439,570,636
N,TamilMN,1.515151515,1.517378862,418,438,581,639
N,TamilSangamMN,1.470588235,1.450327477,425,412,574,609
N,TektonPro-Bold,1.515151515,1.50678574,425,405,574,604
N,TeluguMN,1.515151515,1.517378862,418,438,581,639
N,TeluguSangamMN,1.369863014,1.349660484,425,435,575,633
N,Thonburi,1.324503311,1.297495346,426,444,572,640
N,Times-Roman,1.481481481,1.484788007,396,415,602,615
N,TimesNewRomanPS-BoldMT,1.481481481,1.482880242,397,436,600,637
N,TimesNewRomanPSMT,1.481481481,1.482508729,389,436,603,636
N,TrajanPro-Regular,1.290322581,1.281950371,395,399,601,598
N,Trattatello,1.652892562,1.615598282,373,504,628,699
N,Trebuchet-BoldItalic,1.379310345,1.37166371,417,433,595,631
N,TrebuchetMS,1.379310345,1.375560028,432,433,567,632
N,Verdana,1.379310345,1.35818516,424,439,575,636
N,Waseem,1.388888889,1.357285039,425,425,574,620
N,WaseemLight,1.388888889,1.357285039,425,425,574,620
N,Webdings,2.150537634,1.261447211,394,461,605,577
N,Wingdings-Regular,1.315789474,1.469388249,427,415,572,638
N,Wingdings2,1.257861635,1.618312702,383,383,617,640
N,Wingdings3,1.388888889,1.899762496,363,402,637,676
N,Yantramanav-Regular,1.57480315,1.556239946,424,447,575,645
N,ZapfDingbatsITC,1.388888889,1.357285039,425,415,574,610
N,Zapfino,0.74906367,0.787688138,423,443,697,654
O,ACaslonPro-Regular,1.360544218,1.358742545,401,403,598,604
O,AGaramondPro-Regular,1.438848921,1.452846117,397,409,601,610
O,AdobeArabic-Regular,2.06185567,2.103309865,394,458,605,662
