letter,font,min_x,min_y,max_x,max_y
P,ArialUnicodeMS,448,463,557,606
P,Athelas-Regular,453,457,548,588
P,Avenir-Black,451,458,557,599
P,AvenirNext-Regular,460,458,548,599
P,AvenirNextCondensed-Regular,470,458,539,599
P,Ayuthaya,457,455,550,606
P,Baghdad,463,447,551,591
P,BanglaMN,454,458,555,605
P,BanglaSangamMN,457,445,550,581
P,Baskerville,450,456,554,589
P,Beirut,457,432,556,576
P,BigCaslon-Medium,441,449,561,593
P,BirchStd,470,425,528,574
P,BlackoakStd,321,425,674,574
P,BodoniOrnamentsITCTT,477,431,519,617
P,BodoniSvtyTwoITCTT-Book,454,455,549,594
P,BodoniSvtyTwoOSITCTT-Book,454,455,549,594
P,BodoniSvtyTwoSCITCTT-Book,454,455,549,594
P,BradleyHandITCTT-Bold,441,478,558,590
P,BrushScriptMT,442,461,568,605
P,BrushScriptStd,435,429,584,578
P,Chalkboard,447,458,552,604
P,ChalkboardSE-Regular,446,474,553,620
P,Chalkduster,436,444,566,610
P,Champagne&Limousines,464,445,540,583
P,ChaparralPro-Regular,455,443,546,574
P,CharlemagneStd-Bold,445,430,557,571
P,Charter-Black,440,463,560,597
P,Cochin,444,458,554,590
P,ComicSansMS,457,457,546,613
P,CooperBlackStd,430,428,568,573
P,Copperplate,448,471,559,576
P,CorsivaHebrew,463,418,551,562
P,Courier,448,460,548,575
P,CourierNewPS-BoldMT,451,465,555,583
P,CourierNewPSMT,457,469,548,583
P,DINAlternate-Bold,456,451,554,593
P,DINCondensed-Bold,468,429,534,571
P,Damascus,463,413,551,557
P,DamascusBold,457,413,556,557
P,DamascusLight,463,413,551,557
P,DamascusMedium,457,413,556,557
P,DamascusSemiBold,457,413,556,557
P,DecoTypeNaskh,463,473,551,617
P,DevanagariMT,447,460,552,592
P,DevanagariSangamMN,457,456,550,592
P,Didot,441,452,553,594
P,DiwanKufi,463,495,551,639
P,DiwanMishafi,463,434,551,578
P,DiwanMishafiGold,463,434,551,578
P,DiwanThuluth,463,457,551,601
P,EuphemiaUCAS,457,457,548,609
P,Farah,463,431,551,575
P,Farisi,463,466,551,610
P,Futura-Medium,464,453,548,603
P,GB18030Bitmap,457,461,550,612
P,GeezaPro,463,445,551,589
P,Geneva,456,448,552,599
P,Georgia,447,453,554,591
P,GiddyupStd,455,432,559,569
P,GillSans,463,455,548,591
P,GujaratiMT,447,458,552,590
P,GujaratiSangamMN,448,437,561,604
P,GurmukhiMN,459,465,549,594
P,GurmukhiSangamMN,457,463,550,599
P,Helvetica,450,433,557,576
P,HelveticaNeue,450,453,556,595
P,Herculanum,468,459,535,585
P,HiraKakuPro-W3,449,434,560,586
P,HiraKakuProN-W3,449,434,560,586
P,HiraKakuStd-W8,436,427,570,594
P,HiraKakuStdN-W8,436,427,570,594
P,HiraMaruPro-W4,447,433,561,590
P,HiraMaruProN-W4,447,433,561,590
P,HiraMinPro-W3,445,436,554,581
P,HiraMinProN-W3,445,436,554,581
P,HiraginoSans-W3,449,434,560,586
P,HiraginoSansGB-W3,449,434,560,586
P,HoboStd,448,419,562,586
P,HoeflerText-Regular,442,435,556,574
P,ITFDevanagari-Book,447,472,552,604
P,ITFDevanagariMarathi-Book,447,472,552,604
P,Impact,458,442,546,600
P,InaiMathi,461,452,543,584
P,IowanOldStyle-Black,430,463,568,603
P,Kailasa,463,440,551,584
P,KannadaMN,461,460,547,589
P,KannadaSangamMN,457,461,550,597
P,Kefa-Regular,449,460,555,593
P,KhmerMN,465,483,545,598
P,KhmerSangamMN,455,473,549,611
P,KohinoorBangla-Regular,462,464,548,604
P,KohinoorDevanagari-Regular,462,464,548,604
P,KohinoorTelugu-Regular,462,464,548,604
P,Kokonor,444,469,573,607
P,KozGoPr6N-Regular,460,434,547,587
P,KozGoPro-Regular,460,434,547,587
P,KozMinPr6N-Regular,447,440,552,587
P,KozMinPro-Regular,447,440,552,587
P,Krungthep,449,452,549,601
P,KufiStandardGK,463,450,551,594
P,LaoMN,459,460,549,589
P,LaoSangamMN,457,464,550,600
P,LetterGothicStd,469,431,540,574
P,LithosPro-Regular,468,433,549,572
P,Lucida Bright Demibold,443,450,557,595
P,Lucida Bright Demibold Italic,444,450,579,595
P,Lucida Bright Italic,446,450,574,595
P,Lucida Bright Regular,447,450,553,595
P,Lucida Sans Demibold,457,451,556,595
P,Lucida Sans Regular,463,450,551,594
P,Lucida Sans Typewriter Bold,454,450,555,594
P,Lucida Sans Typewriter Regular,462,451,552,595
P,LucidaBright,447,450,553,595
P,LucidaGrande,463,452,551,596
P,LucidaSans,463,450,551,594
P,Luminari-Regular,401,446,563,645
P,MalayalamMN,459,471,549,600
P,MalayalamSangamMN,457,445,550,581
P,Marion-Regular,446,436,555,569
P,MarkerFelt-Thin,462,420,547,591
P,Menlo-Regular,459,447,551,592
P,MesquiteStd,473,424,525,577
P,MicrosoftSansSerif,449,449,557,592
P,MinionPro-Regular,452,443,549,572
P,Monaco,457,448,550,599
P,MonotypeGurmukhi,463,442,551,586
P,Montserrat-Regular,450,457,560,596
P,Mshtakan,447,457,552,589
P,MshtakanBold,442,454,558,589
P,MshtakanBoldOblique,433,456,561,589
P,MshtakanOblique,439,459,559,589
P,Muna,463,429,551,573
P,MunaBlack,457,429,556,573
P,MunaBold,457,429,556,573
P,MyanmarMN,459,468,549,597
P,MyanmarSangamMN,457,456,550,592
P,MyriadArabic-Regular,472,471,532,567
P,MyriadHebrew-Regular,462,439,545,574
P,MyriadPro-Regular,462,439,545,574
P,Nadeem,463,447,551,591
P,NewPeninimMT,463,428,551,572
P,Noteworthy-Light,444,455,554,630
P,NotoNastaliqUrdu,463,546,551,690
P,NuevaStd-Cond,466,444,535,568
P,OCRAStd,450,422,549,577
P,Optima-Regular,462,455,549,592
P,OratorStd,472,433,538,566
P,OriyaMN,459,460,549,589
P,OriyaSangamMN,450,445,558,604
P,PTMono-Regular,460,447,547,588
P,PTSans-Regular,461,448,548,589
P,PTSerif-Regular,445,460,551,601
P,Palatino-Roman,445,444,555,582
P,Papyrus,448,462,561,597
P,Phosphate-Inline,450,460,553,593
P,PingFangHK-Regular,450,463,557,605
P,PingFangSC-Regular,450,463,557,605
P,PingFangTC-Regular,450,463,557,605
P,PlantagenetCherokee,448,435,552,571
P,PoplarStd,457,427,545,576
P,PrestigeEliteStd-Bd,454,446,544,565
P,Raanana,447,439,552,571
P,RaananaBold,442,436,558,571
P,Roboto-Regular,453,450,555,592
P,Rockwell-Regular,441,420,556,567
P,RosewoodStd-Regular,449,435,565,585
P,STHeitiSC-Medium,457,427,549,573
P,STHeitiTC-Medium,457,427,549,573
P,STIXGeneral-Regular,447,473,552,605
P,STIXIntegralsD-Regular,463,574,551,718
P,STIXIntegralsSm-Regular,463,461,551,605
P,STIXIntegralsUp-Regular,463,461,551,605
P,STIXIntegralsUpD-Regular,463,574,551,718
P,STIXIntegralsUpSm-Regular,463,461,551,605
P,STIXNonUnicode-Regular,463,500,551,644
P,STIXSizeFiveSym-Regular,463,451,551,595
P,STIXSizeFourSym-Regular,463,616,551,760
P,STIXSizeOneSym-Regular,463,514,551,658
P,STIXSizeThreeSym-Regular,463,616,551,760
P,STIXSizeTwoSym-Regular,463,565,551,709
P,STIXVariants-Regular,463,461,551,605
P,STSong,448,446,551,574
P,STSongti-SC-Regular,447,466,550,594
P,Sana,463,430,551,574
P,Sathu,456,439,552,590
P,SavoyeLetPlain,458,437,551,568
P,Seravek,465,459,548,592
P,ShreeDev0714,454,445,555,592
P,SignPainter-HouseScript,456,445,559,572
P,Silom,449,446,549,595
P,SinhalaMN,459,460,549,589
P,SinhalaSangamMN,457,466,549,602
P,Skia-Regular,466,447,548,577
P,SnellRoundhand,421,448,617,597
P,StencilStd,435,425,564,574
P,SukhumvitSet-Medium,459,476,547,610
P,Superclarendon-Regular,432,449,568,597
P,Symbol,463,426,551,570
P,Tahoma,459,455,551,600
P,TamilMN,459,460,549,589
P,TamilSangamMN,457,439,550,575
P,TektonPro-Bold,452,439,552,568
P,TeluguMN,459,460,549,589
P,TeluguSangamMN,454,452,553,598
P,Thonburi,456,457,552,608
P,Times-Roman,447,442,552,574
P,TimesNewRomanPS-BoldMT,444,457,555,589
P,TimesNewRomanPSMT,447,457,548,589
P,TrajanPro-Regular,454,424,552,575
P,Trattatello,455,502,545,617
P,Trebuchet-BoldItalic,446,449,561,593
P,TrebuchetMS,458,450,547,593
P,Verdana,459,455,554,600
P,Waseem,463,445,551,589
P,WaseemLight,463,445,551,589
P,Webdings,400,434,599,619
P,Wingdings-Regular,407,427,594,589
P,Wingdings2,437,431,568,558
P,Wingdings3,427,448,572,592
P,Yantramanav-Regular,457,466,549,593
P,ZapfDingbatsITC,463,437,551,581
P,Zapfino,435,463,668,690
Q,ACaslonPro-Regular,428,429,646,615
Q,AGaramondPro-Regular,430,437,597,616
Q,AdobeArabic-Regular,450,480,552,598
Q,AdobeDevanagari-Regular,439,448,563,601
Q,AdobeFanHeitiStd-Bold,434,432,566,610
Q,AdobeFangsongStd-Regular,438,437,562,624
Q,AdobeGothicStd-Bold,435,431,567,612
Q,AdobeHebrew-Regular,432,437,572,605
Q,AdobeHeitiStd-Regular,434,432,566,610
Q,AdobeKaitiStd-Regular,437,437,562,625
Q,AdobeMingStd-Light,433,439,565,608
Q,AdobeMyungjoStd-Medium,435,440,568,610
Q,AdobeNaskh-Medium,452,465,583,589
Q,AdobeSongStd-Light,432,459,574,618
Q,AlBayan,432,451,581,628
Q,AlNile,432,434,581,611
Q,AlTarikh,432,407,581,584
Q,AmericanTypewriter,442,453,563,631
Q,AndaleMono,452,450,550,616
Q,Apple-Chancery,445,476,644,659
Q,AppleBraille,446,423,559,621
Q,AppleColorEmoji,446,444,559,642
Q,AppleGothic,430,430,569,605
Q,AppleMyungjo,432,439,569,625
Q,AppleSDGothicNeo-Regular,441,445,564,604
Q,AppleSymbols,454,456,558,592
Q,Arial-Black,426,465,579,627
Q,ArialHebrew,432,424,581,601
Q,ArialHebrewScholar,432,424,581,601
Q,ArialMT,430,445,570,602
Q,ArialNarrow,443,448,557,605
Q,ArialRoundedMTBold,430,449,577,608
Q,ArialUnicodeMS,431,461,570,618
Q,Athelas-Regular,434,455,576,628
Q,Avenir-Black,421,454,584,599
Q,AvenirNext-Regular,427,454,579,599
Q,AvenirNextCondensed-Regular,453,455,551,599
Q,Ayuthaya,447,450,559,649
Q,Baghdad,432,443,581,620
Q,BanglaMN,419,455,579,652
Q,BanglaSangamMN,438,442,563,594
Q,Baskerville,428,455,611,638
Q,Beirut,427,428,592,605
Q,BigCaslon-Medium,424,448,574,624
Q,BirchStd,471,425,533,574
Q,BlackoakStd,318,425,687,607
Q,BodoniOrnamentsITCTT,438,421,562,610
Q,BodoniSvtyTwoITCTT-Book,436,453,563,635
Q,BodoniSvtyTwoOSITCTT-Book,436,453,563,635
Q,BodoniSvtyTwoSCITCTT-Book,436,453,563,635
Q,BradleyHandITCTT-Bold,434,483,595,594
Q,BrushScriptMT,440,466,569,597
Q,BrushScriptStd,435,431,578,576
Q,Chalkboard,434,458,569,615
Q,ChalkboardSE-Regular,432,474,569,631
Q,Chalkduster,432,447,575,625
Q,Champagne&Limousines,429,444,570,605
Q,ChaparralPro-Regular,438,442,581,605
Q,CharlemagneStd-Bold,416,427,597,618
Q,Charter-Black,427,461,574,634
Q,Cochin,426,456,588,631
Q,ComicSansMS,419,463,582,653
Q,CooperBlackStd,422,428,577,608
Q,Copperplate,435,470,564,597
Q,CorsivaHebrew,432,414,581,591
Q,Courier,447,457,552,601
Q,CourierNewPS-BoldMT,443,462,556,613
Q,CourierNewPSMT,450,467,550,607
Q,DINAlternate-Bold,449,450,564,597
Q,DINCondensed-Bold,465,428,543,575
Q,Damascus,432,409,581,586
Q,DamascusBold,427,409,592,586
Q,DamascusLight,432,409,581,586
Q,DamascusMedium,427,409,592,586
Q,DamascusSemiBold,427,409,592,586
Q,DecoTypeNaskh,432,469,581,646
Q,DevanagariMT,434,457,567,628
Q,DevanagariSangamMN,438,453,563,605
Q,Didot,430,449,569,632
Q,DiwanKufi,432,491,581,668
Q,DiwanMishafi,432,430,581,607
Q,DiwanMishafiGold,432,430,581,607
Q,DiwanThuluth,432,453,581,630
Q,EuphemiaUCAS,432,453,567,653
Q,Farah,432,427,581,604
Q,Farisi,432,462,581,639
Q,Futura-Medium,421,450,582,606
Q,GB18030Bitmap,446,457,559,655
Q,GeezaPro,432,441,581,618
Q,Geneva,436,444,582,636
Q,Georgia,433,450,566,629
Q,GiddyupStd,442,440,585,587
Q,GillSans,426,453,573,619
Q,GujaratiMT,434,455,567,626
Q,GujaratiSangamMN,425,433,579,620
Q,GurmukhiMN,429,462,570,635
Q,GurmukhiSangamMN,438,460,563,612
Q,Helvetica,429,429,569,588
Q,HelveticaNeue,431,449,568,608
Q,Herculanum,449,460,608,609
Q,HiraKakuPro-W3,431,431,569,599
Q,HiraKakuProN-W3,431,431,569,599
Q,HiraKakuStd-W8,418,424,580,610
Q,HiraKakuStdN-W8,418,424,580,610
Q,HiraMaruPro-W4,430,430,569,600
Q,HiraMaruProN-W4,430,430,569,600
Q,HiraMinPro-W3,432,433,574,596
Q,HiraMinProN-W3,432,433,574,596
Q,HiraginoSans-W3,431,431,569,599
Q,HiraginoSansGB-W3,431,431,569,599
Q,HoboStd,438,416,565,594
Q,HoeflerText-Regular,426,432,575,614
Q,ITFDevanagari-Book,434,469,567,640
Q,ITFDevanagariMarathi-Book,434,469,567,640
Q,Impact,452,439,547,620
Q,InaiMathi,444,449,555,596
Q,IowanOldStyle-Black,417,460,625,655
Q,Kailasa,432,436,581,613
Q,KannadaMN,431,457,568,632
Q,KannadaSangamMN,438,458,563,610
Q,Kefa-Regular,442,458,559,629
Q,KhmerMN,436,480,562,635
Q,KhmerSangamMN,438,470,565,624
Q,KohinoorBangla-Regular,445,462,562,635
Q,KohinoorDevanagari-Regular,445,462,562,635
Q,KohinoorTelugu-Regular,445,462,562,635
Q,Kokonor,445,469,644,652
Q,KozGoPr6N-Regular,435,433,567,609
Q,KozGoPro-Regular,435,433,567,609
Q,KozMinPr6N-Regular,437,437,562,625
Q,KozMinPro-Regular,437,437,562,625
Q,Krungthep,449,452,549,618
Q,KufiStandardGK,432,446,581,623
Q,LaoMN,429,457,570,630
Q,LaoSangamMN,438,461,563,613
Q,LetterGothicStd,457,428,542,587
Q,LithosPro-Regular,427,429,576,591
Q,Lucida Bright Demibold,426,447,598,625
Q,Lucida Bright Demibold Italic,439,447,607,633
Q,Lucida Bright Italic,444,447,605,634
Q,Lucida Bright Regular,432,447,594,625
Q,Lucida Sans Demibold,427,447,592,624
Q,Lucida Sans Regular,432,446,581,623
Q,Lucida Sans Typewriter Bold,442,446,560,623
Q,Lucida Sans Typewriter Regular,446,447,560,627
Q,LucidaBright,432,447,594,625
Q,LucidaGrande,432,448,581,625
Q,LucidaSans,432,446,581,623
Q,Luminari-Regular,426,452,598,654
Q,MalayalamMN,429,468,570,641
Q,MalayalamSangamMN,438,442,563,594
Q,Marion-Regular,433,434,568,603
Q,MarkerFelt-Thin,448,426,564,604
Q,Menlo-Regular,451,444,548,619
Q,MesquiteStd,473,424,532,589
Q,MicrosoftSansSerif,431,447,570,604
Q,MinionPro-Regular,434,440,569,604
Q,Monaco,446,444,559,642
Q,MonotypeGurmukhi,432,438,581,615
Q,Montserrat-Regular,426,455,579,624
Q,Mshtakan,434,454,567,625
Q,MshtakanBold,428,451,570,625
Q,MshtakanBoldOblique,433,453,566,631
Q,MshtakanOblique,439,457,567,626
Q,Muna,432,425,581,602
Q,MunaBlack,427,425,592,602
Q,MunaBold,427,425,592,602
Q,MyanmarMN,429,465,570,638
Q,MyanmarSangamMN,438,453,563,605
Q,MyriadArabic-Regular,456,470,544,582
Q,MyriadHebrew-Regular,438,438,562,594
Q,MyriadPro-Regular,438,438,562,594
Q,Nadeem,432,443,581,620
Q,NewPeninimMT,432,424,581,601
Q,Noteworthy-Light,439,456,566,661
Q,NotoNastaliqUrdu,432,542,581,719
Q,NuevaStd-Cond,464,443,538,581
Q,OCRAStd,450,422,549,577
Q,Optima-Regular,425,452,575,635
Q,OratorStd,463,431,536,570
Q,OriyaMN,429,457,570,630
Q,OriyaSangamMN,428,441,575,619
Q,PTMono-Regular,449,446,550,619
Q,PTSans-Regular,443,447,572,626
Q,PTSerif-Regular,436,459,577,642
Q,Palatino-Roman,425,441,573,617
Q,Papyrus,415,462,598,607
Q,Phosphate-Inline,430,457,574,597
Q,PingFangHK-Regular,431,460,567,620
Q,PingFangSC-Regular,431,460,567,620
Q,PingFangTC-Regular,431,460,567,620
Q,PlantagenetCherokee,433,431,581,612
Q,PoplarStd,458,426,545,585
Q,PrestigeEliteStd-Bd,452,443,554,583
Q,Raanana,434,436,567,607
Q,RaananaBold,428,433,570,607
Q,Roboto-Regular,441,448,556,616
Q,Rockwell-Regular,423,418,575,596
Q,RosewoodStd-Regular,445,434,571,589
Q,STHeitiSC-Medium,423,424,576,585
Q,STHeitiTC-Medium,423,424,576,585
Q,STIXGeneral-Regular,434,470,568,641
Q,STIXIntegralsD-Regular,432,570,581,747
Q,STIXIntegralsSm-Regular,432,457,581,634
Q,STIXIntegralsUp-Regular,432,457,581,634
Q,STIXIntegralsUpD-Regular,432,570,581,747
Q,STIXIntegralsUpSm-Regular,432,457,581,634
Q,STIXNonUnicode-Regular,432,496,581,673
Q,STIXSizeFiveSym-Regular,432,447,581,624
Q,STIXSizeFourSym-Regular,432,612,581,789
Q,STIXSizeOneSym-Regular,432,510,581,687
Q,STIXSizeThreeSym-Regular,432,612,581,789
Q,STIXSizeTwoSym-Regular,432,561,581,738
Q,STIXVariants-Regular,432,457,581,634
Q,STSong,432,447,572,614
Q,STSongti-SC-Regular,432,467,572,634
Q,Sana,432,426,581,603
Q,Sathu,436,435,582,627
Q,SavoyeLetPlain,442,438,555,587
Q,Seravek,435,457,564,622
Q,ShreeDev0714,433,442,564,603
Q,SignPainter-HouseScript,444,445,556,597
Q,Silom,449,446,549,612
Q,SinhalaMN,429,457,570,630
Q,SinhalaSangamMN,438,463,563,615
Q,Skia-Regular,436,443,564,598
Q,SnellRoundhand,422,451,597,599
Q,StencilStd,432,422,567,582
Q,SukhumvitSet-Medium,439,474,560,641
Q,Superclarendon-Regular,422,446,580,620
Q,Symbol,432,422,581,599
Q,Tahoma,435,452,564,639
Q,TamilMN,429,457,570,630
Q,TamilSangamMN,438,436,563,588
Q,TektonPro-Bold,440,434,565,577
Q,TeluguMN,429,457,570,630
Q,TeluguSangamMN,434,448,569,612
Q,Thonburi,436,452,583,645
Q,Times-Roman,434,439,567,610
Q,TimesNewRomanPS-BoldMT,429,454,570,626
Q,TimesNewRomanPSMT,435,454,564,629
Q,TrajanPro-Regular,420,421,711,616
Q,Trattatello,457,498,728,698
Q,Trebuchet-BoldItalic,434,448,585,630
Q,TrebuchetMS,439,448,580,623
Q,Verdana,432,452,570,639
Q,Waseem,432,441,581,618
Q,WaseemLight,432,441,581,618
Q,Webdings,400,434,599,619
Q,Wingdings-Regular,427,445,571,589
Q,Wingdings2,427,440,572,584
Q,Wingdings3,427,448,572,592
Q,Yantramanav-Regular,449,466,556,616
Q,ZapfDingbatsITC,432,433,581,610
Q,Zapfino,398,465,686,763
R,ACaslonPro-Regular,440,431,571,574
R,AGaramondPro-Regular,443,440,572,575
R,AdobeArabic-Regular,459,482,547,576
R,AdobeDevanagari-Regular,450,451,559,573
R,AdobeFanHeitiStd-Bold,457,433,555,587
R,AdobeFangsongStd-Regular,446,440,561,587
R,AdobeGothicStd-Bold,454,433,557,587
R,AdobeHebrew-Regular,443,440,566,574
R,AdobeHeitiStd-Regular,457,433,555,587
R,AdobeKaitiStd-Regular,445,440,561,587
R,AdobeMingStd-Light,437,441,565,587
R,AdobeMyungjoStd-Medium,436,444,562,587
R,AdobeNaskh-Medium,457,467,553,559
R,AdobeSongStd-Light,444,462,560,589
R,AlBayan,455,455,561,599
R,AlNile,455,438,561,582
R,AlTarikh,455,411,561,555
R,AmericanTypewriter,430,456,572,591
R,AndaleMono,460,453,554,590
R,Apple-Chancery,432,476,586,615
R,AppleBraille,454,427,557,578
R,AppleColorEmoji,454,448,557,599
R,AppleGothic,445,433,555,589
R,AppleMyungjo,432,442,567,588
R,AppleSDGothicNeo-Regular,459,447,551,581
R,AppleSymbols,467,459,540,566
R,Arial-Black,437,467,577,610
R,ArialHebrew,455,428,561,572
R,ArialHebrewScholar,455,428,561,572
R,ArialMT,443,447,569,590
R,ArialNarrow,453,450,557,593
R,ArialRoundedMTBold,443,451,562,597
R,ArialUnicodeMS,444,463,570,606
R,Athelas-Regular,444,457,566,589
R,Avenir-Black,449,458,562,599
R,AvenirNext-Regular,458,458,553,599
R,AvenirNextCondensed-Regular,468,458,540,599
R,Ayuthaya,454,455,557,606
R,Baghdad,455,447,561,591
R,BanglaMN,449,458,571,605
R,BanglaSangamMN,451,445,550,581
R,Baskerville,432,455,572,589
R,Beirut,449,432,566,576
R,BigCaslon-Medium,432,449,583,593
R,BirchStd,468,425,533,574
R,BlackoakStd,303,425,697,574
R,BodoniOrnamentsITCTT,438,421,562,610
R,BodoniSvtyTwoITCTT-Book,445,455,559,596
R,BodoniSvtyTwoOSITCTT-Book,445,455,559,596
R,BodoniSvtyTwoSCITCTT-Book,445,455,559,596
R,BradleyHandITCTT-Bold,425,485,585,588
R,BrushScriptMT,441,466,584,602
R,BrushScriptStd,429,432,591,578
R,Chalkboard,444,457,551,602
R,ChalkboardSE-Regular,442,473,552,618
R,Chalkduster,433,450,573,623
R,Champagne&Limousines,464,445,540,583
R,ChaparralPro-Regular,450,443,562,574
R,CharlemagneStd-Bold,434,430,578,577
R,Charter-Black,431,463,576,599
R,Cochin,435,458,575,590
R,ComicSansMS,448,461,556,614
R,CooperBlackStd,420,429,579,574
R,Copperplate,444,471,559,576
R,CorsivaHebrew,455,418,561,562
R,Courier,445,460,557,575
R,CourierNewPS-BoldMT,442,465,564,583
R,CourierNewPSMT,448,469,558,583
R,DINAlternate-Bold,454,451,558,593
R,DINCondensed-Bold,466,429,539,571
R,Damascus,455,413,561,557
R,DamascusBold,449,413,566,557
R,DamascusLight,455,413,561,557
R,DamascusMedium,449,413,566,557
R,DamascusSemiBold,449,413,566,557
R,DecoTypeNaskh,455,473,561,617
R,DevanagariMT,435,460,563,592
R,DevanagariSangamMN,451,456,550,592
R,Didot,434,452,572,596
R,DiwanKufi,455,495,561,639
R,DiwanMishafi,455,434,561,578
R,DiwanMishafiGold,455,434,561,578
R,DiwanThuluth,455,457,561,601
R,EuphemiaUCAS,455,457,557,609
R,Farah,455,431,561,575
R,Farisi,455,466,561,610
R,Futura-Medium,458,453,555,603
R,GB18030Bitmap,454,461,557,612
R,GeezaPro,455,445,561,589
R,Geneva,453,448,556,599
R,Georgia,439,453,574,591
R,GiddyupStd,447,437,559,572
R,GillSans,455,455,560,591
R,GujaratiMT,435,458,563,590
R,GujaratiSangamMN,441,437,563,604
R,GurmukhiMN,455,465,562,594
R,GurmukhiSangamMN,451,463,550,599
R,Helvetica,445,433,564,576
R,HelveticaNeue,447,453,563,595
R,Herculanum,466,456,549,579
R,HiraKakuPro-W3,442,434,564,586
R,HiraKakuProN-W3,442,434,564,586
R,HiraKakuStd-W8,430,427,578,594
R,HiraKakuStdN-W8,430,427,578,594
R,HiraMaruPro-W4,445,433,564,590
R,HiraMaruProN-W4,445,433,564,590
R,HiraMinPro-W3,439,436,566,581
R,HiraMinProN-W3,439,436,566,581
R,HiraginoSans-W3,442,434,564,586
R,HiraginoSansGB-W3,442,434,564,586
R,HoboStd,444,419,563,586
R,HoeflerText-Regular,432,435,571,574
R,ITFDevanagari-Book,435,472,563,604
R,ITFDevanagariMarathi-Book,435,472,563,604
R,Impact,454,442,545,600
R,InaiMathi,457,452,546,584
R,IowanOldStyle-Black,422,464,584,605
R,Kailasa,455,440,561,584
R,KannadaMN,457,460,561,589
R,KannadaSangamMN,451,461,550,597
R,Kefa-Regular,444,460,563,595
R,KhmerMN,459,483,555,598
R,KhmerSangamMN,451,473,552,611
R,KohinoorBangla-Regular,459,464,552,604
R,KohinoorDevanagari-Regular,459,464,552,604
R,KohinoorTelugu-Regular,459,464,552,604
R,Kokonor,432,469,586,608
R,KozGoPr6N-Regular,459,434,551,587
R,KozGoPro-Regular,459,434,551,587
R,KozMinPr6N-Regular,445,440,561,587
R,KozMinPro-Regular,445,440,561,587
R,Krungthep,449,452,549,601
R,KufiStandardGK,455,450,561,594
R,LaoMN,455,460,562,589
R,LaoSangamMN,451,464,550,600
R,LetterGothicStd,468,431,552,574
R,LithosPro-Regular,460,433,561,576
R,Lucida Bright Demibold,432,450,572,595
R,Lucida Bright Demibold Italic,436,450,572,595
R,Lucida Bright Italic,435,450,568,595
R,Lucida Bright Regular,436,450,567,595
R,Lucida Sans Demibold,449,451,566,595
R,Lucida Sans Regular,455,450,561,594
R,Lucida Sans Typewriter Bold,453,450,559,594
R,Lucida Sans Typewriter Regular,458,451,557,595
R,LucidaBright,436,450,567,595
R,LucidaGrande,455,452,561,596
R,LucidaSans,455,450,561,594
R,Luminari-Regular,423,448,623,619
R,MalayalamMN,455,471,562,600
R,MalayalamSangamMN,451,445,550,581
R,Marion-Regular,442,436,568,572
R,MarkerFelt-Thin,448,425,561,591
R,Menlo-Regular,454,447,560,592
R,MesquiteStd,471,424,529,577
R,MicrosoftSansSerif,444,449,563,592
R,MinionPro-Regular,445,443,564,574
R,Monaco,454,448,557,599
R,MonotypeGurmukhi,455,442,561,586
R,Montserrat-Regular,450,457,562,596
R,Mshtakan,435,457,563,589
R,MshtakanBold,431,454,568,589
R,MshtakanBoldOblique,427,456,557,589
R,MshtakanOblique,436,459,556,589
R,Muna,455,429,561,573
R,MunaBlack,449,429,566,573
R,MunaBold,449,429,566,573
R,MyanmarMN,455,468,562,597
R,MyanmarSangamMN,451,456,550,592
R,MyriadArabic-Regular,472,471,535,567
